Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_DIR_GBS/GBS Project/div_Technical Sourcing""))",Chrome 102.0.5005.115,,,2022-06-27 11:36:27,2022-06-27 11:36:29,2.324s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_GBS/GBS Project/span_Flex""))",Chrome 102.0.5005.115,,,2022-06-27 11:36:29,2022-06-27 11:36:30,0.610s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_DIR_GBS/GBS Project/select_Technical Sourcing                Flex""), ""FLEX"", true)",Chrome 102.0.5005.115,,,2022-06-27 11:36:30,2022-06-27 11:37:38,1m - 7.861s,PASSED
delay(2),Chrome 102.0.5005.115,,,2022-06-27 11:37:38,2022-06-27 11:37:40,2.013s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_GBS/GBS Project/i_Project-folder-open""))",Chrome 102.0.5005.115,,,2022-06-27 11:37:40,2022-06-27 11:41:12,3m - 31.967s,FAILED
,,,,,,,
Test Cases/Sanity/GBS Request/Create AF Request,Chrome 102.0.5005.115,Create AF Request,,2022-06-27 11:41:12,2022-06-27 11:41:37,25.573s,FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:41:13,2022-06-27 11:41:16,3.216s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:41:16,2022-06-27 11:41:16,0.176s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:41:16,2022-06-27 11:41:21,4.612s,PASSED
"setText(findTestObject(""Page_It-Right Platform_GBS/Username""), username)",Chrome 102.0.5005.115,,,2022-06-27 11:41:21,2022-06-27 11:41:22,1.100s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform_GBS/password""), pwd)",Chrome 102.0.5005.115,,,2022-06-27 11:41:22,2022-06-27 11:41:23,0.787s,PASSED
"click(findTestObject(""Page_It-Right Platform_GBS/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:23,2022-06-27 11:41:26,3.047s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform_GBS/span_WelcomeToggler""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:26,2022-06-27 11:41:27,0.659s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform_GBS/div_WelcomeMenu""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:41:27,2022-06-27 11:41:27,0.629s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_GBS/GBS_Request/span_GBS Project Request""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:27,2022-06-27 11:41:34,6.221s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR_GBS/GBS_Request/div_To Create Request""), 2)",Chrome 102.0.5005.115,,,2022-06-27 11:41:34,2022-06-27 11:41:36,2.681s,PASSED
"uploadFileWithDragAndDrop(findTestObject(""Page_DIR_GBS/GBS_Request/div_To Create Request""), REQAF_File)",Chrome 102.0.5005.115,,,2022-06-27 11:41:36,2022-06-27 11:41:37,1.154s,FAILED
,,,,,,,
Test Cases/Sanity/Supplier Finder/Check Data and Export,Chrome 102.0.5005.115,,,2022-06-27 11:41:37,2022-06-27 11:42:13,36.079s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:41:38,2022-06-27 11:41:41,2.840s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:41:41,2022-06-27 11:41:41,0.190s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:41:41,2022-06-27 11:41:45,3.532s,PASSED
"setText(findTestObject(""Page_It-Right Platform_SupplierFinder/Username""), username)",Chrome 102.0.5005.115,,,2022-06-27 11:41:45,2022-06-27 11:41:46,1.167s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform_SupplierFinder/password""), pwd)",Chrome 102.0.5005.115,,,2022-06-27 11:41:46,2022-06-27 11:41:47,0.751s,PASSED
"click(findTestObject(""Page_It-Right Platform_SupplierFinder/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:47,2022-06-27 11:41:50,2.922s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/span_WelcomeToggler""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:50,2022-06-27 11:41:50,0.638s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/div_WelcomeMenu""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:41:50,2022-06-27 11:41:51,0.600s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/span_Supplier Finder""))",Chrome 102.0.5005.115,,,2022-06-27 11:41:51,2022-06-27 11:42:03,11.568s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_Supplier Finder""), 2)",Chrome 102.0.5005.115,,,2022-06-27 11:42:03,2022-06-27 11:42:07,4.509s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_datatable_header""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:42:07,2022-06-27 11:42:08,0.504s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_DIR_SupplierFinder/td_SupplierName""), ""5D INDUSTRIA"")",Chrome 102.0.5005.115,,,2022-06-27 11:42:08,2022-06-27 11:42:08,0.807s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/button_Export""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:42:08,2022-06-27 11:42:09,0.577s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_SupplierFinder/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:09,2022-06-27 11:42:10,1.183s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_Supplier Finder""), 2)",Chrome 102.0.5005.115,,,2022-06-27 11:42:10,2022-06-27 11:42:11,0.643s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_SupplierFinder/span_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:11,2022-06-27 11:42:11,0.578s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_SupplierFinder/a_Logout""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:11,2022-06-27 11:42:12,1.001s,PASSED
closeBrowser(),Chrome 102.0.5005.115,,,2022-06-27 11:42:12,2022-06-27 11:42:13,1.013s,PASSED
,,,,,,,
Test Cases/Sanity/Supplier Finder/Apply Filter,Chrome 102.0.5005.115,,,2022-06-27 11:42:14,2022-06-27 11:50:46,8m - 32.777s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:42:15,2022-06-27 11:42:17,1.749s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:42:17,2022-06-27 11:42:17,0.164s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:42:17,2022-06-27 11:42:20,2.443s,PASSED
"setText(findTestObject(""Page_It-Right Platform_SupplierFinder/Username""), username)",Chrome 102.0.5005.115,,,2022-06-27 11:42:20,2022-06-27 11:42:21,1.154s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform_SupplierFinder/password""), pwd)",Chrome 102.0.5005.115,,,2022-06-27 11:42:21,2022-06-27 11:42:22,0.890s,PASSED
"click(findTestObject(""Page_It-Right Platform_SupplierFinder/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:22,2022-06-27 11:42:25,3.355s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/span_WelcomeToggler""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:25,2022-06-27 11:42:26,0.853s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/div_WelcomeMenu""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:42:26,2022-06-27 11:42:27,0.705s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform_SupplierFinder/span_Supplier Finder""))",Chrome 102.0.5005.115,,,2022-06-27 11:42:27,2022-06-27 11:42:33,6.756s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_Supplier Finder""), 2)",Chrome 102.0.5005.115,,,2022-06-27 11:42:33,2022-06-27 11:42:38,5.147s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_datatable_header""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:42:38,2022-06-27 11:43:09,30.260s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/button_VPGroup""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:43:09,2022-06-27 11:43:39,30.403s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_DIR_SupplierFinder/select_VPGroupDropdown""), ""MEMORY STORAGE PRODUCT GROUP"", true)",Chrome 102.0.5005.115,,,2022-06-27 11:43:39,2022-06-27 11:45:10,1m - 30.948s,PASSED
