Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Page_DIR/input_Commodity Prefix_attr""), ""CAP"")",Chrome 102.0.5005.63,,,2022-06-06 15:34:21,2022-06-06 15:34:22,0.786s,PASSED
"click(findTestObject(""Page_DIR/button_MPNoptionsReview""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:22,2022-06-06 15:34:22,0.436s,PASSED
"click(findTestObject(""Page_DIR/button_Save""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:22,2022-06-06 15:34:23,0.528s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:34:23,2022-06-06 15:34:25,2.003s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Save Success""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:25,2022-06-06 15:34:25,0.375s,PASSED
"click(findTestObject(""Page_DIR/i_return-arrow""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:25,2022-06-06 15:34:26,0.408s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_Back to Projects""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:26,2022-06-06 15:34:27,0.831s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_PIR-TEST-0005""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:27,2022-06-06 15:34:27,0.355s,PASSED
"click(findTestObject(""Page_DIR/span_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:27,2022-06-06 15:34:27,0.395s,PASSED
"click(findTestObject(""Page_DIR/a_Logout""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:27,2022-06-06 15:34:28,0.863s,PASSED
,,,,,,,
Test Cases/Sanity/GBS/AF_Review_RevertSave,Chrome 102.0.5005.63,,,2022-06-06 15:34:28,2022-06-06 15:36:16,1m - 47.522s,PASSED
"openBrowser("""")",Chrome 102.0.5005.63,,,2022-06-06 15:34:29,2022-06-06 15:34:31,2.069s,PASSED
maximizeWindow(),Chrome 102.0.5005.63,,,2022-06-06 15:34:31,2022-06-06 15:34:31,0.142s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.63,,,2022-06-06 15:34:31,2022-06-06 15:34:33,2.534s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 102.0.5005.63,,,2022-06-06 15:34:33,2022-06-06 15:34:34,0.950s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 102.0.5005.63,,,2022-06-06 15:34:34,2022-06-06 15:34:35,0.413s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:35,2022-06-06 15:34:37,2.217s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:37,2022-06-06 15:34:37,0.476s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:34:37,2022-06-06 15:34:38,0.687s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_GBS""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:38,2022-06-06 15:34:43,4.671s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:34:43,2022-06-06 15:34:45,2.005s,PASSED
"click(findTestObject(""Page_DIR/button_Technical Sourcing""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:45,2022-06-06 15:34:47,2.377s,PASSED
"click(findTestObject(""Page_DIR/span_Flex_Organization""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:47,2022-06-06 15:34:48,0.607s,PASSED
"selectOptionByValue(findTestObject(""Page_DIR/select_Organization""), ""FLEX"", true)",Chrome 102.0.5005.63,,,2022-06-06 15:34:48,2022-06-06 15:34:54,5.973s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:34:54,2022-06-06 15:34:56,2.016s,PASSED
"scrollToElement(findTestObject(""Page_DIR/i_Project-folder-open""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:56,2022-06-06 15:35:27,31.556s,PASSED
"click(findTestObject(""Page_DIR/i_Project-folder-open""))",Chrome 102.0.5005.63,,,2022-06-06 15:35:27,2022-06-06 15:35:59,31.678s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-06-06 15:35:59,2022-06-06 15:36:02,3.014s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_Back to Projects""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:02,2022-06-06 15:36:02,0.339s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_PIR-TEST-0005""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:02,2022-06-06 15:36:03,0.360s,PASSED
"click(findTestObject(""Page_DIR/i_MPNoptionsMain""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:03,2022-06-06 15:36:03,0.399s,PASSED
"click(findTestObject(""Page_DIR/a_Review""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:03,2022-06-06 15:36:04,0.535s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-06-06 15:36:04,2022-06-06 15:36:07,3.015s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/h3_Parts Review""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:07,2022-06-06 15:36:07,0.370s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/span_PIR-TEST-0005""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:36:07,2022-06-06 15:36:07,0.350s,PASSED
"click(findTestObject(""Page_DIR/button_MPNoptionsReview""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:07,2022-06-06 15:36:08,0.361s,PASSED
"click(findTestObject(""Page_DIR/button_Revert""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:08,2022-06-06 15:36:08,0.510s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_WARNING_Revert""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:08,2022-06-06 15:36:09,0.738s,PASSED
"click(findTestObject(""Page_DIR/button_Yes""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:09,2022-06-06 15:36:09,0.366s,PASSED
"click(findTestObject(""Page_DIR/button_MPNoptionsReview""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:09,2022-06-06 15:36:10,0.951s,PASSED
"click(findTestObject(""Page_DIR/button_Save""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:10,2022-06-06 15:36:11,0.369s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:36:11,2022-06-06 15:36:13,2.015s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Save Success""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:13,2022-06-06 15:36:13,0.355s,PASSED
"click(findTestObject(""Page_DIR/i_return-arrow""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:13,2022-06-06 15:36:13,0.406s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_Back to Projects""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:13,2022-06-06 15:36:14,0.785s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_PIR-TEST-0005""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:14,2022-06-06 15:36:15,0.339s,PASSED
"click(findTestObject(""Page_DIR/span_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:15,2022-06-06 15:36:15,0.399s,PASSED
"click(findTestObject(""Page_DIR/a_Logout""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:15,2022-06-06 15:36:16,0.823s,PASSED
,,,,,,,
Test Cases/Sanity/GBS/AF_Export,Chrome 102.0.5005.63,AF_Export,,2022-06-06 15:36:16,2022-06-06 15:37:24,1m - 8.346s,PASSED
